bet_id,method,placed_ts,bankroll_before,planned_stake,executed_stake,pnl,result,skip_reason,bankroll_after,league,market,strategy,equity_peak,drawdown
B000167,percentage,2024-09-26 08:30:00,6401.14,96.02,96.02,-96.02,loss,,6305.12,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.38058360586808493
B000150,percentage,2024-09-26 09:00:00,6305.12,94.58,94.58,72.82,win,,6377.94,La Liga,MONEYLINE_HOME,Quant_Value,10179.13,-0.3734297528374232
B000163,percentage,2024-09-26 09:30:00,6377.94,95.67,95.67,-95.67,loss,,6282.27,Bundesliga,MONEYLINE_HOME,Quant_Value,10179.13,-0.38282839496106236
B000165,percentage,2024-09-26 11:45:00,6282.27,94.23,94.23,16.02,win,,6298.29,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.381254586590406
B000158,percentage,2024-09-26 13:00:00,6298.29,94.47,94.47,33.07,win,,6331.36,Premier League,DNB_HOME,League_Specialist,10179.13,-0.3780057824195191
B000153,percentage,2024-09-26 19:00:00,6331.36,94.97,94.97,43.69,win,,6375.05,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.37371366708156784
B000161,percentage,2024-09-26 19:00:00,6375.05,95.63,95.63,-95.63,loss,,6279.42,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.3831083795962916
B000160,percentage,2024-09-26 19:15:00,6279.42,94.19,94.19,-94.19,loss,,6185.23,La Liga,OVER_2_5,Aggressive_Momentum,10179.13,-0.39236162619005754
B000162,percentage,2024-09-27 01:00:00,6185.23,92.78,92.78,97.42,win,,6282.65,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.3827910636763653
B000164,percentage,2024-09-27 02:45:00,6282.65,94.24,94.24,0.0,push,,6282.65,Serie A,DNB_HOME,League_Specialist,10179.13,-0.3827910636763653
B000157,percentage,2024-09-27 04:00:00,6282.65,94.24,94.24,84.82,win,,6367.47,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.3744583279710544
B000166,percentage,2024-09-27 09:00:00,6367.47,95.51,95.51,42.03,win,,6409.5,La Liga,BTTS_YES,Aggressive_Momentum,10179.13,-0.37032929140309634
B000174,percentage,2024-09-27 11:30:00,6409.5,96.14,96.14,45.19,win,,6454.69,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3658898157308139
B000151,percentage,2024-09-27 12:00:00,6454.69,96.82,96.82,65.84,win,,6520.53,La Liga,MONEYLINE_HOME,League_Specialist,10179.13,-0.3594216794559063
B000169,percentage,2024-09-27 19:30:00,6520.53,97.81,97.81,118.35,win,,6638.88,Bundesliga,OVER_2_5,Aggressive_Momentum,10179.13,-0.34779494907718045
B000159,percentage,2024-09-27 22:00:00,6638.88,99.58,99.58,89.62,win,,6728.5,Premier League,OVER_2_5,Aggressive_Momentum,10179.13,-0.3389906603020101
B000171,percentage,2024-09-28 01:30:00,6728.5,100.93,100.93,14.13,win,,6742.63,Bundesliga,BTTS_YES,Aggressive_Momentum,10179.13,-0.33760252595261087
B000154,percentage,2024-09-28 05:00:00,6742.63,101.14,101.14,79.9,win,,6822.53,Premier League,OVER_2_5,Aggressive_Momentum,10179.13,-0.3297531321439062
B000172,percentage,2024-09-28 19:00:00,6822.53,102.34,102.34,-102.34,loss,,6720.19,Serie A,MONEYLINE_HOME,League_Specialist,10179.13,-0.3398070365542045
B000175,percentage,2024-09-30 10:00:00,6720.19,100.8,100.8,5.04,win,,6725.23,Premier League,DNB_HOME,League_Specialist,10179.13,-0.3393119058308519
B000176,percentage,2024-10-01 01:30:00,6725.23,100.88,100.88,78.69,win,,6803.92,Serie A,OVER_2_5,Quant_Value,10179.13,-0.331581382691841
B000178,percentage,2024-10-01 20:30:00,6803.92,102.06,102.06,7.14,win,,6811.06,Serie A,DNB_HOME,Aggressive_Momentum,10179.13,-0.3308799475004248
B000179,percentage,2024-10-02 12:30:00,6811.06,102.17,102.17,113.4,win,,6924.46,Bundesliga,DNB_HOME,League_Specialist,10179.13,-0.3197395062249917
B000192,percentage,2024-10-02 18:00:00,6924.46,103.87,103.87,-103.87,loss,,6820.59,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.32994371817630774
B000185,percentage,2024-10-02 22:30:00,6820.59,102.31,102.31,-102.31,loss,,6718.28,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.33999467537991945
B000190,percentage,2024-10-02 23:30:00,6718.28,100.77,100.77,-100.77,loss,,6617.51,Premier League,BTTS_YES,Quant_Value,10179.13,-0.3498943426402845
B000197,percentage,2024-10-02 23:30:00,6617.51,99.26,99.26,16.87,win,,6634.38,Bundesliga,BTTS_YES,Quant_Value,10179.13,-0.3482370300801738
B000183,percentage,2024-10-03 01:30:00,6634.38,99.52,99.52,-99.52,loss,,6534.86,Bundesliga,DNB_HOME,League_Specialist,10179.13,-0.35801389706192965
B000189,percentage,2024-10-03 01:30:00,6534.86,98.02,98.02,16.66,win,,6551.52,La Liga,BTTS_YES,Quant_Value,10179.13,-0.3563772149486252
B000180,percentage,2024-10-03 02:45:00,6551.52,98.27,98.27,82.55,win,,6634.07,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.3482674845492689
B000177,percentage,2024-10-03 08:30:00,6634.07,99.51,99.51,9.95,win,,6644.02,Serie A,DNB_HOME,League_Specialist,10179.13,-0.34728999433153906
B000187,percentage,2024-10-03 14:15:00,6644.02,99.66,99.66,0.0,push,,6644.02,La Liga,DNB_HOME,Aggressive_Momentum,10179.13,-0.34728999433153906
B000194,percentage,2024-10-03 17:00:00,6644.02,99.66,99.66,84.71,win,,6728.73,Serie A,OVER_2_5,League_Specialist,10179.13,-0.33896806505074595
B000184,percentage,2024-10-03 17:30:00,6728.73,100.93,100.93,-100.93,loss,,6627.8,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.34888345074677296
B000181,percentage,2024-10-04 12:30:00,6627.8,99.42,99.42,-99.42,loss,,6528.38,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.35865049370624
B000193,percentage,2024-10-04 13:00:00,6528.38,97.93,97.93,65.61,win,,6593.99,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.35220495268259666
B000186,percentage,2024-10-04 17:15:00,6593.99,98.91,98.91,0.0,push,,6593.99,La Liga,DNB_HOME,Quant_Value,10179.13,-0.35220495268259666
B000182,percentage,2024-10-04 18:00:00,6593.99,98.91,98.91,219.58,win,,6813.57,La Liga,MONEYLINE_HOME,Quant_Value,10179.13,-0.33063336454097747
B000198,percentage,2024-10-04 18:30:00,6813.57,102.2,102.2,-102.2,loss,,6711.37,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.3406735153200715
B000191,percentage,2024-10-05 03:00:00,6711.37,100.67,100.67,-100.67,loss,,6610.7,La Liga,BTTS_YES,Aggressive_Momentum,10179.13,-0.3505633585581479
B000188,percentage,2024-10-05 07:00:00,6610.7,99.16,99.16,107.09,win,,6717.79,Serie A,BTTS_YES,League_Specialist,10179.13,-0.3400428130891343
B000195,percentage,2024-10-05 19:30:00,6717.79,100.77,100.77,164.25,win,,6882.04,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.32390685647987594
B000196,percentage,2024-10-05 23:30:00,6882.04,103.23,103.23,157.94,win,,7039.98,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3083907956770372
B000199,percentage,2024-10-15 14:30:00,7039.98,105.6,105.6,48.58,win,,7088.56,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.3036182856491664
B000205,percentage,2024-10-15 15:30:00,7088.56,106.33,106.33,-106.33,loss,,6982.23,Bundesliga,OVER_2_5,League_Specialist,10179.13,-0.3140641685487856
B000203,percentage,2024-10-15 18:00:00,6982.23,104.73,104.73,-104.73,loss,,6877.5,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3243528670917848
B000214,percentage,2024-10-16 03:45:00,6877.5,103.16,103.16,-103.16,loss,,6774.34,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.33448732848485085
B000202,percentage,2024-10-16 06:00:00,6774.34,101.62,101.62,40.65,win,,6814.99,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3304938634244773
B000211,percentage,2024-10-16 07:00:00,6814.99,102.22,102.22,21.47,win,,6836.46,Serie A,DNB_HOME,Quant_Value,10179.13,-0.32838464583908444
B000204,percentage,2024-10-16 11:30:00,6836.46,102.55,102.55,-102.55,loss,,6733.91,Bundesliga,BTTS_YES,Quant_Value,10179.13,-0.3384591806961891
B000206,percentage,2024-10-16 13:30:00,6733.91,101.01,101.01,43.43,win,,6777.34,Bundesliga,MONEYLINE_HOME,Quant_Value,10179.13,-0.33419260781618854
B000212,percentage,2024-10-16 15:00:00,6777.34,101.66,101.66,-101.66,loss,,6675.68,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.34417970887492344
B000215,percentage,2024-10-16 15:30:00,6675.68,100.14,100.14,-100.14,loss,,6575.54,Serie A,DNB_HOME,League_Specialist,10179.13,-0.3540174847948695
B000219,percentage,2024-10-17 03:30:00,6575.54,98.63,98.63,-98.63,loss,,6476.91,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.3637069179782555
B000208,percentage,2024-10-17 16:00:00,6476.91,97.15,97.15,-97.15,loss,,6379.76,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.373250955631768
B000218,percentage,2024-10-17 21:00:00,6379.76,95.7,95.7,106.22,win,,6485.98,Serie A,OVER_2_5,Quant_Value,10179.13,-0.3628158791566666
B000210,percentage,2024-10-17 22:00:00,6485.98,97.29,97.29,-97.29,loss,,6388.69,Premier League,DNB_HOME,League_Specialist,10179.13,-0.3723736704413835
B000200,percentage,2024-10-18 06:30:00,6388.69,95.83,95.83,29.71,win,,6418.4,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.36945495341939827
B000207,percentage,2024-10-18 11:00:00,6418.4,96.28,96.28,-96.28,loss,,6322.12,Premier League,DNB_HOME,Aggressive_Momentum,10179.13,-0.37891352207899887
B000209,percentage,2024-10-18 11:00:00,6322.12,94.83,94.83,-94.83,loss,,6227.29,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.3882296424154127
B000216,percentage,2024-10-18 11:30:00,6227.29,93.41,93.41,-93.41,loss,,6133.88,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.39740626163532633
B000224,percentage,2024-10-18 12:00:00,6133.88,92.01,92.01,43.24,win,,6177.12,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.39315835439767444
B000222,percentage,2024-10-18 12:45:00,6177.12,92.66,92.66,-92.66,loss,,6084.46,Serie A,DNB_HOME,Aggressive_Momentum,10179.13,-0.4022612934504225
B000201,percentage,2024-10-18 13:30:00,6084.46,91.27,91.27,24.64,win,,6109.1,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3998406543584765
B000213,percentage,2024-10-18 16:45:00,6109.1,91.64,91.64,55.9,win,,6165.0,Serie A,MONEYLINE_HOME,League_Specialist,10179.13,-0.39434902589906995
B000217,percentage,2024-10-18 22:00:00,6165.0,92.48,92.48,-92.48,loss,,6072.52,Serie A,DNB_HOME,League_Specialist,10179.13,-0.40343428171169826
B000220,percentage,2024-10-19 09:30:00,6072.52,91.09,91.09,-91.09,loss,,5981.43,Bundesliga,BTTS_YES,Aggressive_Momentum,10179.13,-0.4123829836145132
B000221,percentage,2024-10-20 09:00:00,5981.43,89.72,89.72,140.86,win,,6122.29,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3985448658185915
B000223,percentage,2024-10-20 19:00:00,6122.29,91.83,91.83,47.75,win,,6170.04,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.39385389517571734
B000227,percentage,2024-10-23 18:00:00,6170.04,92.55,92.55,12.96,win,,6183.0,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.3925807018870964
B000228,percentage,2024-10-24 01:30:00,6183.0,92.75,92.75,88.11,win,,6271.11,Bundesliga,OVER_2_5,Quant_Value,10179.13,-0.38392475584848607
B000242,percentage,2024-10-24 02:30:00,6271.11,94.07,94.07,126.99,win,,6398.1,La Liga,MONEYLINE_HOME,League_Specialist,10179.13,-0.37144922994401286
B000236,percentage,2024-10-24 06:00:00,6398.1,95.97,95.97,-95.97,loss,,6302.13,Premier League,OVER_2_5,Quant_Value,10179.13,-0.38087734413451835
B000230,percentage,2024-10-24 07:30:00,6302.13,94.53,94.53,-94.53,loss,,6207.6,Bundesliga,BTTS_YES,Quant_Value,10179.13,-0.39016399240406585
B000231,percentage,2024-10-24 14:00:00,6207.6,93.11,93.11,78.22,win,,6285.82,Premier League,OVER_2_5,League_Specialist,10179.13,-0.3824796421698121
B000229,percentage,2024-10-24 20:30:00,6285.82,94.29,94.29,74.49,win,,6360.31,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.37516172796692837
B000225,percentage,2024-10-24 22:30:00,6360.31,95.4,95.4,-95.4,loss,,6264.91,Bundesliga,OVER_2_5,Aggressive_Momentum,10179.13,-0.384533845230388
B000234,percentage,2024-10-24 22:30:00,6264.91,93.97,93.97,5.64,win,,6270.55,Premier League,BTTS_YES,League_Specialist,10179.13,-0.383979770373303
B000226,percentage,2024-10-25 03:00:00,6270.55,94.06,94.06,6.58,win,,6277.13,Serie A,DNB_HOME,Quant_Value,10179.13,-0.38333334970670374
B000237,percentage,2024-10-25 07:30:00,6277.13,94.16,94.16,-94.16,loss,,6182.97,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.39258364909378296
B000239,percentage,2024-10-25 08:15:00,6182.97,92.74,92.74,29.68,win,,6212.65,La Liga,BTTS_YES,Aggressive_Momentum,10179.13,-0.38966787927848445
B000235,percentage,2024-10-25 15:45:00,6212.65,93.19,93.19,14.91,win,,6227.56,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.38820311755523307
B000241,percentage,2024-10-25 19:00:00,6227.56,93.41,93.41,83.14,win,,6310.7,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.3800354254243732
B000233,percentage,2024-10-25 22:30:00,6310.7,94.66,94.66,-94.66,loss,,6216.04,Premier League,OVER_2_5,Quant_Value,10179.13,-0.38933484492289616
B000246,percentage,2024-10-26 00:30:00,6216.04,93.24,93.24,-93.24,loss,,6122.8,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.39849476330491895
B000232,percentage,2024-10-26 01:15:00,6122.8,91.84,91.84,85.41,win,,6208.21,La Liga,MONEYLINE_HOME,League_Specialist,10179.13,-0.39010406586810464
B000238,percentage,2024-10-26 02:30:00,6208.21,93.12,93.12,-93.12,loss,,6115.09,Bundesliga,BTTS_YES,Aggressive_Momentum,10179.13,-0.39925219542338086
B000247,percentage,2024-10-26 20:30:00,6115.09,91.73,91.73,4.59,win,,6119.68,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.3988012728003276
B000244,percentage,2024-10-27 02:30:00,6119.68,91.8,91.8,-91.8,loss,,6027.88,Serie A,OVER_2_5,Quant_Value,10179.13,-0.40781972526139265
B000245,percentage,2024-10-27 05:30:00,6027.88,90.42,90.42,-90.42,loss,,5937.46,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.416702606214873
B000243,percentage,2024-10-27 06:00:00,5937.46,89.06,89.06,-89.06,loss,,5848.4,La Liga,OVER_2_5,League_Specialist,10179.13,-0.4254518804652264
B000240,percentage,2024-10-27 07:00:00,5848.4,87.73,87.73,-87.73,loss,,5760.67,Serie A,MONEYLINE_HOME,League_Specialist,10179.13,-0.43407049521913954
B000252,percentage,2024-10-27 21:45:00,5760.67,86.41,86.41,10.37,win,,5771.04,Serie A,BTTS_YES,Quant_Value,10179.13,-0.433051744107797
B000248,percentage,2024-10-28 06:45:00,5771.04,86.57,86.57,6.06,win,,5777.1,Serie A,DNB_HOME,Quant_Value,10179.13,-0.4324564083570992
B000250,percentage,2024-10-28 18:30:00,5777.1,86.66,86.66,-86.66,loss,,5690.44,Serie A,DNB_HOME,Quant_Value,10179.13,-0.44096990607252284
B000261,percentage,2024-10-29 16:30:00,5690.44,85.36,85.36,-85.36,loss,,5605.08,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.4493556914981929
B000262,percentage,2024-10-29 16:30:00,5605.08,84.08,84.08,-84.08,loss,,5521.0,Bundesliga,OVER_2_5,Quant_Value,10179.13,-0.4576157294385669
B000253,percentage,2024-10-29 19:45:00,5521.0,82.82,82.82,-82.82,loss,,5438.18,Serie A,MONEYLINE_HOME,League_Specialist,10179.13,-0.46575198469810286
B000259,percentage,2024-10-29 20:30:00,5438.18,81.57,81.57,8.97,win,,5447.15,Bundesliga,DNB_HOME,League_Specialist,10179.13,-0.4648707698988027
B000254,percentage,2024-10-30 03:30:00,5447.15,81.71,81.71,0.0,push,,5447.15,Bundesliga,DNB_HOME,Aggressive_Momentum,10179.13,-0.4648707698988027
B000251,percentage,2024-10-30 03:45:00,5447.15,81.71,81.71,48.21,win,,5495.36,Serie A,DNB_HOME,League_Specialist,10179.13,-0.4601346087534003
B000264,percentage,2024-10-30 04:00:00,5495.36,82.43,82.43,-82.43,loss,,5412.93,Premier League,OVER_2_5,Quant_Value,10179.13,-0.4682325503260101
B000249,percentage,2024-10-30 07:45:00,5412.93,81.19,81.19,-81.19,loss,,5331.74,Serie A,BTTS_YES,League_Specialist,10179.13,-0.47620867402223965
B000255,percentage,2024-10-30 19:00:00,5331.74,79.98,79.98,28.79,win,,5360.53,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.4733803380053109
B000260,percentage,2024-10-31 00:30:00,5360.53,80.41,80.41,-80.41,loss,,5280.12,Bundesliga,BTTS_YES,Aggressive_Momentum,10179.13,-0.48127983432768806
B000258,percentage,2024-10-31 03:30:00,5280.12,79.2,79.2,56.23,win,,5336.35,Bundesliga,OVER_2_5,Aggressive_Momentum,10179.13,-0.4757557865947285
B000275,percentage,2024-10-31 10:15:00,5336.35,80.05,80.05,117.67,win,,5454.02,La Liga,BTTS_YES,League_Specialist,10179.13,-0.46419585956756615
B000273,percentage,2024-10-31 12:00:00,5454.02,81.81,81.81,-81.81,loss,,5372.21,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.47223289220198583
B000281,percentage,2024-10-31 13:00:00,5372.21,80.58,80.58,-80.58,loss,,5291.63,La Liga,OVER_2_5,League_Specialist,10179.13,-0.48014908936225387
B000279,percentage,2024-10-31 13:30:00,5291.63,79.37,79.37,-79.37,loss,,5212.26,La Liga,DNB_HOME,Aggressive_Momentum,10179.13,-0.4879464158528283
B000284,percentage,2024-11-01 02:45:00,5212.26,78.18,78.18,14.85,win,,5227.11,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.4864875485429502
B000267,percentage,2024-11-01 03:15:00,5227.11,78.41,78.41,16.47,win,,5243.58,La Liga,DNB_HOME,League_Specialist,10179.13,-0.48486953207199435
B000282,percentage,2024-11-01 03:30:00,5243.58,78.65,78.65,16.52,win,,5260.1,Serie A,DNB_HOME,Quant_Value,10179.13,-0.48324660358989413
B000256,percentage,2024-11-01 07:00:00,5260.1,78.9,78.9,-78.9,loss,,5181.2,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.4909977571757115
B000269,percentage,2024-11-01 07:30:00,5181.2,77.72,77.72,-77.72,loss,,5103.48,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.49863298729852157
B000280,percentage,2024-11-01 09:45:00,5103.48,76.55,76.55,5.36,win,,5108.84,Serie A,DNB_HOME,League_Specialist,10179.13,-0.49810641970384495
B000266,percentage,2024-11-01 10:00:00,5108.84,76.63,76.63,28.35,win,,5137.19,Premier League,BTTS_YES,Aggressive_Momentum,10179.13,-0.49532130938498675
B000257,percentage,2024-11-01 10:30:00,5137.19,77.06,77.06,16.95,win,,5154.14,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.49365613760704496
B000277,percentage,2024-11-01 21:00:00,5154.14,77.31,77.31,74.99,win,,5229.13,Serie A,DNB_HOME,Aggressive_Momentum,10179.13,-0.48628910329271746
B000268,percentage,2024-11-01 22:15:00,5229.13,78.44,78.44,18.82,win,,5247.95,La Liga,BTTS_YES,Aggressive_Momentum,10179.13,-0.48444022229797634
B000263,percentage,2024-11-02 00:30:00,5247.95,78.72,78.72,-78.72,loss,,5169.23,Bundesliga,OVER_2_5,League_Specialist,10179.13,-0.49217369264367383
B000271,percentage,2024-11-02 04:30:00,5169.23,77.54,77.54,-77.54,loss,,5091.69,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.4997912395263643
B000270,percentage,2024-11-02 06:30:00,5091.69,76.38,76.38,-76.38,loss,,5015.31,Serie A,DNB_HOME,League_Specialist,10179.13,-0.5072948277505052
B000265,percentage,2024-11-02 07:00:00,5015.31,75.23,75.23,39.12,win,,5054.43,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.5034516702311493
B000278,percentage,2024-11-02 22:30:00,5054.43,75.82,75.82,-75.82,loss,,4978.61,La Liga,OVER_2_5,Quant_Value,10179.13,-0.5109002439304734
B000272,percentage,2024-11-02 23:00:00,4978.61,74.68,74.68,27.63,win,,5006.24,La Liga,MONEYLINE_HOME,Quant_Value,10179.13,-0.5081858665720941
B000274,percentage,2024-11-03 00:30:00,5006.24,75.09,75.09,0.0,push,,5006.24,Bundesliga,DNB_HOME,Aggressive_Momentum,10179.13,-0.5081858665720941
B000276,percentage,2024-11-03 06:15:00,5006.24,75.09,75.09,45.81,win,,5052.05,La Liga,OVER_2_5,Aggressive_Momentum,10179.13,-0.5036854819616214
B000285,percentage,2024-11-03 16:00:00,5052.05,75.78,75.78,28.8,win,,5080.85,La Liga,DNB_HOME,Aggressive_Momentum,10179.13,-0.5008561635424638
B000283,percentage,2024-11-04 02:30:00,5080.85,76.21,76.21,31.25,win,,5112.1,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.497786156577232
B000289,percentage,2024-11-05 16:45:00,5112.1,76.68,76.68,-76.68,loss,,5035.42,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.5053192168682392
B000294,percentage,2024-11-05 18:00:00,5035.42,75.53,75.53,33.23,win,,5068.65,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.5020546942616904
B000287,percentage,2024-11-06 04:45:00,5068.65,76.03,76.03,-76.03,loss,,4992.62,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.5095238984078208
B000302,percentage,2024-11-06 10:45:00,4992.62,74.89,74.89,10.48,win,,5003.1,Serie A,DNB_HOME,Quant_Value,10179.13,-0.5084943408719604
B000295,percentage,2024-11-06 16:00:00,5003.1,75.05,75.05,36.02,win,,5039.12,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.5049557280435557
B000308,percentage,2024-11-06 16:00:00,5039.12,75.59,75.59,-75.59,loss,,4963.53,Premier League,BTTS_YES,Quant_Value,10179.13,-0.5123817064916156
B000293,percentage,2024-11-06 17:30:00,4963.53,74.45,74.45,-74.45,loss,,4889.08,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.5196956910855839
B000290,percentage,2024-11-06 18:30:00,4889.08,73.34,73.34,-73.34,loss,,4815.74,Bundesliga,OVER_2_5,Quant_Value,10179.13,-0.5269006290321472
B000315,percentage,2024-11-06 21:00:00,4815.74,72.24,72.24,-72.24,loss,,4743.5,Serie A,BTTS_YES,Aggressive_Momentum,10179.13,-0.5339975027335342
B000300,percentage,2024-11-06 21:30:00,4743.5,71.15,71.15,-71.15,loss,,4672.35,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.5409872945919739
B000288,percentage,2024-11-07 03:45:00,4672.35,70.09,70.09,-70.09,loss,,4602.26,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.547872951814153
B000307,percentage,2024-11-07 04:00:00,4602.26,69.03,69.03,46.94,win,,4649.2,Premier League,BTTS_YES,Aggressive_Momentum,10179.13,-0.5432615557518177
B000286,percentage,2024-11-07 05:45:00,4649.2,69.74,69.74,6.97,win,,4656.17,Serie A,BTTS_YES,League_Specialist,10179.13,-0.5425768213982923
B000299,percentage,2024-11-07 08:00:00,4656.17,69.84,69.84,-69.84,loss,,4586.33,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.5494379185647496
B000291,percentage,2024-11-07 11:30:00,4586.33,68.79,68.79,-68.79,loss,,4517.54,Bundesliga,BTTS_YES,Aggressive_Momentum,10179.13,-0.5561958634971751
B000296,percentage,2024-11-07 19:00:00,4517.54,67.76,67.76,-67.76,loss,,4449.78,Premier League,OVER_2_5,Aggressive_Momentum,10179.13,-0.5628526210000265
B000298,percentage,2024-11-07 23:00:00,4449.78,66.75,66.75,-66.75,loss,,4383.03,Serie A,MONEYLINE_HOME,League_Specialist,10179.13,-0.5694101558777617
B000303,percentage,2024-11-07 23:45:00,4383.03,65.75,65.75,-65.75,loss,,4317.28,Serie A,OVER_2_5,Aggressive_Momentum,10179.13,-0.5758694505326094
B000309,percentage,2024-11-08 03:00:00,4317.28,64.76,64.76,-64.76,loss,,4252.52,Serie A,MONEYLINE_HOME,Quant_Value,10179.13,-0.5822314873667984
B000310,percentage,2024-11-08 03:00:00,4252.52,63.79,63.79,61.87,win,,4314.39,Serie A,OVER_2_5,League_Specialist,10179.13,-0.5761533647767539
B000314,percentage,2024-11-08 03:00:00,4314.39,64.72,64.72,-64.72,loss,,4249.67,Serie A,BTTS_YES,Quant_Value,10179.13,-0.5825114720020277
B000316,percentage,2024-11-08 12:30:00,4249.67,63.75,63.75,-63.75,loss,,4185.92,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.5887742862111005
B000292,percentage,2024-11-08 13:30:00,4185.92,62.79,62.79,-62.79,loss,,4123.13,Bundesliga,OVER_2_5,League_Specialist,10179.13,-0.5949427898062014
B000312,percentage,2024-11-08 13:30:00,4123.13,61.85,61.85,-61.85,loss,,4061.28,Bundesliga,OVER_2_5,Aggressive_Momentum,10179.13,-0.6010189475917882
B000297,percentage,2024-11-08 17:00:00,4061.28,60.92,60.92,-60.92,loss,,4000.36,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.6070037419700898
B000305,percentage,2024-11-09 00:00:00,4000.36,60.01,60.01,-60.01,loss,,3940.35,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.6128991377455637
B000306,percentage,2024-11-09 00:00:00,3940.35,59.11,59.11,-59.11,loss,,3881.24,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.6187061173204389
B000301,percentage,2024-11-09 05:30:00,3881.24,58.22,58.22,-58.22,loss,,3823.02,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.6244256630969445
B000311,percentage,2024-11-09 06:30:00,3823.02,57.35,57.35,-57.35,loss,,3765.67,Bundesliga,OVER_2_5,Quant_Value,10179.13,-0.6300597398795378
B000304,percentage,2024-11-09 10:00:00,3765.67,56.49,56.49,6.78,win,,3772.45,Premier League,DNB_HOME,League_Specialist,10179.13,-0.6293936711683612
B000313,percentage,2024-11-09 23:30:00,3772.45,56.59,56.59,0.0,push,,3772.45,Premier League,DNB_HOME,Quant_Value,10179.13,-0.6293936711683612
B000321,percentage,2024-11-19 19:00:00,3772.45,56.59,56.59,-56.59,loss,,3715.86,Premier League,OVER_2_5,Quant_Value,10179.13,-0.6349530853815601
B000318,percentage,2024-11-20 07:00:00,3715.86,55.74,55.74,19.51,win,,3735.37,Premier League,BTTS_YES,Quant_Value,10179.13,-0.6330364186330266
